tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
416286	Crataegus kansuensis	37867582	0	live	rbcL	D6Z35_pgp059	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039374.1	58371	59798	plus	0		
1117039	Sphagneticola calendulacea	37863070	0	live	rbcL	D3Q48_pgp058	ribulose 15-bisphosphate carboxylase oxygenase large subunit	ribulose 15-bisphosphate carboxylase oxygenase large subunit			NC_039346.1	54184	55641	plus	0		
859535	Lilium martagon var. pilosiusculum	37626811	0	live	rbcL	D1A72_pgp059	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039162.1	53009	54451	plus	0		
143389	Corylus ferox var. thibetica	37626678	0	live	rbcL	D1B11_pgp059	ribulose-1	ribulose-1			NC_039128.1	59523	60950	plus	0		
397273	Suaeda malacosperma	37626298	0	live	rbcL	D1A42_pgp057	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039180.1	54729	56156	plus	0		
194712	Euryodendron excelsum	37626147	0	live	rbcL	D1B00_pgp060	ribulose15-bisphosphate carboxylase oxygenase large subunit	ribulose15-bisphosphate carboxylase oxygenase large subunit			NC_039178.1	57569	58996	plus	0		
79081	Stylosanthes viscosa	37625402	0	live	rbcL	D1A75_pgp080	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039161.1	5091	6518	minus	0		
79078	Stylosanthes scabra	37625275	0	live	rbcL	D1A76_pgp080	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039160.1	5124	6551	minus	0		
37660	Stylosanthes hamata	37625148	0	live	rbcL	D1A45_pgp080	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039159.1	5114	6541	minus	0		
392896	Euglena hiemalis	37624995	0	live	rbcL	D1A43_pgp028	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039156.1	83760	89253	minus	0		
56992	Araucaria angustifolia	37624868	0	live	rbcL	D1A88_pgp052	ribulose 1,5-bisphosphate carboxylase oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase oxygenase large subunit			NC_039155.1	59638	61065	plus	0		
172989	Melanthalia intermedia	37624190	0	live	rbcL	D1B04_pgp153	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039145.1	71325	72791	minus	0		
486813	Gracilariopsis mclachlanii	37623953	0	live	rbcL	D1A93_pgp133	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039144.1	64573	66039	minus	0		
172976	Gracilariopsis longissima	37623715	0	live	rbcL	D1B05_pgp133	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039143.1	65247	66713	minus	0		
338881	Hydropuntia rangiferina	37623474	0	live	rbcL	D1A50_pgp135	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039142.1	62353	63819	minus	0		
2777	Gracilaria gracilis	37623236	0	live	rbcL	D1A54_pgp133	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039141.1	64540	66006	minus	0		
1184158	Gracilaria ferox	37622997	0	live	rbcL	D1A37_pgp133	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039140.1	64317	65783	minus	0		
34193	Maianthemum dilatatum	37622403	0	live	rbcL	D1A49_pgp064, MDG029	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039133.1	56402	57841	plus	0		
2608709	Agarophyton vermiculophyllum	37620530	0	live	rbcL	D1A55_pgp133	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_039092.1	64469	65935	minus	0		
126820	Senna occidentalis	37544210	0	live	rbcL	DXZ18_pgp056	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038222.1	59480	60928	plus	0		
1489483	Cyanophora biloba	37543905	0	live	rbcL	DXZ13_pgp012	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038216.1	128605	130032	minus	0		
1522369	Cyanophora sudae	37543706	0	live	rbcL	DXZ12_pgp011	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038215.1	148223	149650	minus	0		
2060930	Styrax zhejiangensis	37543396	0	live	rbcL	DXY97_pgp062, CYG65_0049	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038209.1	57462	58889	plus	0		
1962071	Xylocarpus rumphii	37542968	0	live	rbcL	DXZ02_pgp058	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038199.1	58055	59482	plus	0		
175518	Pluchea indica	37542756	0	live	rbcL	DXZ06_pgp057	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038194.1	55101	56531	plus	0		
59082	Lilium pardanthinum	37542646	0	live	rbcL	DXY95_pgp059, B9J18_pgp059	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038193.1	53323	54765	plus	0		
2025557	Passiflora retipetala	37542449	0	live	rbcL	DXY98_pgp057	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038188.1	43306	44733	minus	0		
215708	Euglena clara	37542371	0	live	rbcL	DXY83_pgp14	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038187.1	57381	62342	minus	0		
182298	Camellia granthamiana	37542076	0	live	rbcL	DXZ04_pgp062	ribulose15-bisphosphate carboxylase oxygenase large subunit	ribulose15-bisphosphate carboxylase oxygenase large subunit			NC_038181.1	57134	58561	plus	0		
3663	Cucurbita pepo	37541438	0	live	rbcL	DXY66_pgp056	ribulose-1	ribulose-1			NC_038229.1	58696	60144	plus	0		
520510	Xylocarpus moluccensis	37540816	0	live	rbcL	DXY56_pgp058	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038200.1	58051	59478	plus	0		
319931	Camellia ptilophylla	37540679	0	live	rbcL	DXY71_pgp062	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038198.1	57126	58553	plus	0		
38868	Salvia officinalis	37540021	0	live	rbcL	DXY63_pgp060	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038165.1	54214	55647	plus	0		
204585	Alsophila podophylla	37508001	0	live	rbcL	DXE99_pgp065	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038150.1	55593	57020	plus	0		
231751	Porolithon onkodes	37507706	0	live	rbcL	DXF32_pgp043	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038144.1	136878	138344	plus	0		
2267878	Carpinus hebestroma	37506987	0	live	rbcL	DXF36_pgp058	ribulose-1	ribulose-1			NC_038131.1	58817	60244	plus	0		
231188	Passiflora serratifolia	37506812	0	live	rbcL	DXF35_pgp055	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038129.1	42831	44258	minus	0		
196585	Passiflora vitifolia	37506685	0	live	rbcL	DXF07_pgp055	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038128.1	42232	43659	minus	0		
231192	Passiflora serratodigitata	37506556	0	live	rbcL	DXF33_pgp055	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038127.1	42400	43827	minus	0		
196689	Passiflora pittieri	37506311	0	live	rbcL	DXF06_pgp057	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038125.1	55875	57302	plus	0		
196582	Passiflora oerstedii	37506171	0	live	rbcL	DXF08_pgp055	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038124.1	43493	44920	minus	0		
237871	Passiflora nitida	37506042	0	live	rbcL	DXF29_pgp055	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038123.1	42572	43999	minus	0		
237863	Passiflora ligularis	37505913	0	live	rbcL	DXF30_pgp055	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038122.1	42401	43828	minus	0		
237862	Passiflora laurifolia	37505783	0	live	rbcL	DXF31_pgp056	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038121.1	42415	43842	minus	0		
196577	Passiflora auriculata	37505594	0	live	rbcL	DXF10_pgp007	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038119.1	151480	152907	plus	0		
196577	Passiflora auriculata	37505519	0	live	rbcL	DXF10_pgp064	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038119.1	62788	64215	minus	0		
159424	Passiflora actinia	37505368	0	live	rbcL	DXF68_pgp055	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038118.1	42467	43894	minus	0		
168834	Plagiorhegma dubium	37504718	0	live	rbcL	DXF67_pgp057	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038103.1	54634	56061	plus	0		
197613	Rosa chinensis var. spontanea	37504589	0	live	rbcL	DXF05_pgp057	ribulose bisphosphate carboxylase large chain	ribulose bisphosphate carboxylase large chain			NC_038102.1	56649	58076	plus	0		
172978	Gracilariopsis heteroclada	37504324	0	live	rbcL	DXF64_pgp138	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038100.1	61749	63215	plus	0		
450882	Taxus fuana	37504215	0	live	rbcL	DXF13_pgp023	ribulose-1	ribulose-1			NC_038099.1	121480	122907	plus	0		
226102	Aconitum contortum	37504055	0	live	rbcL	DXF40_pgp059	large subunit of riblose-1,5-bisphosphate carboxylase/oxygenase	large subunit of riblose-1,5-bisphosphate carboxylase/oxygenase			NC_038098.1	57256	58683	plus	0		
226099	Aconitum delavayi	37503922	0	live	rbcL	DXE79_pgp059	large subunit of riblose-1,5-bisphosphate carboxylase/oxygenase	large subunit of riblose-1,5-bisphosphate carboxylase/oxygenase			NC_038097.1	57309	58736	plus	0		
226106	Aconitum episcopale	37503791	0	live	rbcL	DXF39_pgp059	large subunit of riblose-1,5-bisphosphate carboxylase/oxygenase	large subunit of riblose-1,5-bisphosphate carboxylase/oxygenase			NC_038096.1	55726	57153	plus	0		
215070	Aconitum hemsleyanum	37503660	0	live	rbcL	DXE97_pgp059	large subunit of riblose-1,5-bisphosphate carboxylase/oxygenase	large subunit of riblose-1,5-bisphosphate carboxylase/oxygenase			NC_038095.1	57319	58746	plus	0		
226101	Aconitum vilmorinianum	37503527	0	live	rbcL	DXF41_pgp060	large subunit of riblose-1,5-bisphosphate carboxylase/oxygenase	large subunit of riblose-1,5-bisphosphate carboxylase/oxygenase			NC_038094.1	57285	58712	plus	0		
2267877	Carpinus purpurinervis	37503400	0	live	rbcL	DXF37_pgp058	ribulose-1	ribulose-1			NC_038093.1	58845	60272	plus	0		
2267876	Carpinus oblongifolia	37503276	0	live	rbcL	DXF38_pgp058	ribulose-1	ribulose-1			NC_038092.1	58856	60283	plus	0		
2689076	Ligusticum chuanxiong	37503012	0	live	rbcL	DXF56_pgp056, YC2_gp057	ribulose-1, 5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1, 5-bisphosphate carboxylase/oxygenase large subunit			NC_038088.1	55222	56649	plus	0		
37427	Isoetes engelmannii	37502668	0	live	rbcL	DXF17_pgp054	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038080.1	30973	32400	minus	0		
264947	Isoetes valida	37501871	0	live	rbcL	DXF25_pgp054	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038074.1	31052	32479	minus	0		
358751	Isoetes nuttallii	37501735	0	live	rbcL	DXF21_pgp054	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038073.1	30820	32247	minus	0		
264940	Isoetes melanospora	37501597	0	live	rbcL	DXF26_pgp054	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038072.1	31031	32458	minus	0		
264931	Isoetes butleri	37501460	0	live	rbcL	DXF27_pgp054	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038071.1	30992	32419	minus	0		
4138	Leonurus japonicus	37501056	0	live	rbcL	DXF14_pgp060	ribulose-1	ribulose-1			NC_038062.1	54465	55910	plus	0		
252110	Heritiera parvifolia	37500736	0	live	rbcL	DXF28_pgp057	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038057.1	59039	60472	plus	0		
2138388	Littledalea przevalskyi	37279787	0	live	rbcL	DDH59_pgp057	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037497.1	55082	56512	plus	0		
2109268	Pedicularis hallaisanensis	37279713	0	live	rbcL	DDH60_pgp049	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037433.1	53709	55142	plus	0		
2107774	Salix taoensis	37279489	0	live	rbcL	DDH64_pgp053	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037429.1	55147	56583	plus	0		
2107773	Salix minjiangensis	37279381	0	live	rbcL	DDH65_pgp053	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037425.1	55122	56558	plus	0		
2107772	Salix hypoleuca	37279269	0	live	rbcL	DDH66_pgp053	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037423.1	55164	56600	plus	0		
2107771	Populus trinervis	37279078	0	live	rbcL	DDH67_pgp053	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037420.1	55512	56939	plus	0		
2100050	Castanopsis hainanensis	37278985	0	live	rbcL	DDH71_pgp056	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037389.1	60390	61838	plus	0		
2052490	Adiantum shastense	37278251	0	live	rbcL	DDH77_pgp062	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037478.1	51988	53415	plus	0		
2049519	Alseodaphne gracilis	37278143	0	live	rbcL	DDH78_pgp055	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037489.1	58406	59833	plus	0		
1979422	Rhipilia penicilloides	37277674	0	live	rbcL	DDH90_pgp082	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037365.1	20836	22263	plus	0		
1979421	Bryopsis sp. HV04063	37277524	0	live	rbcL	DDH91_pgp036	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037363.1	64074	65501	plus	0		
1752765	Impatiens piufanensis	37277387	0	live	rbcL	DDH99_pgp062	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037401.1	54017	55444	plus	0		
1577575	Berchemia berchemiifolia	37276894	0	live	rbcL	DDI06_pgp056	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037477.1	59120	60547	plus	0		
1462506	Platanthera japonica	37276736	0	live	rbcL	DDI10_pgp060	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037440.1	55180	56634	plus	0		
1244996	Salix rehderiana	37276610	0	live	rbcL	DDI16_pgp053	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037427.1	55139	56575	plus	0		
1233953	Betula cordifolia	37276433	0	live	rbcL	DDI18_pgp066	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037473.1	59849	61297	plus	0		
1191365	Codium sp. 'arenicola'	37276337	0	live	rbcL	DDI20_pgp038	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037366.1	57248	60442	minus	0		
1085088	Populus koreana	37276102	0	live	rbcL	DDI25_pgp053	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037414.1	55153	56580	plus	0		
1053105	Alseodaphne huanglianshanensis	37275957	0	live	rbcL	DDI30_pgp055	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037490.1	58425	59852	plus	0		
54802	Nuphar shimadae	37248882	0	live	rbcL	DR620_pgp057	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037845.1	60394	61821	plus	0		
3730	Sisymbrium irio	37248632	0	live	rbcL	DR530_pgp058	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037838.1	54566	56008	plus	0		
1003022	Biddulphia tridens	36960061	0	live	rbcL	DR301_pgp097	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038007.1	29204	30676	plus	0		
1158022	Biddulphia biddulphiana	36959896	0	live	rbcL	DR688_pgp098	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038006.1	27360	28832	plus	0		
259834	Cyclotella pseudostelligera	36959685	0	live	rbcL	DR501_pgp137	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038005.1	8465	9937	minus	0		
1706219	Psammoneis obaidii	36959577	0	live	rbcL	DR416_pgp099	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038004.1	52349	53821	minus	0		
2749911	Pseudictyota dubia	36959232	0	live	rbcL	DR299_pgp090	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038002.1	51213	52685	plus	0		
186043	Entomoneis sp.	36959077	0	live	rbcL	DR387_pgp082	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_038001.1	49832	51304	minus	0		
451786	Attheya longicornis	36958724	0	live	rbcL	DR576_pgp095	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037999.1	36701	38173	plus	0		
1514137	Guinardia striata	36958515	0	live	rbcL	DR344_pgp123	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037998.1	16555	18027	plus	0		
1234821	Plagiogrammopsis vanheurckii	36958386	0	live	rbcL	DR685_pgp098	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037997.1	54337	55809	minus	0		
3005	Rhizosolenia setigera	36958224	0	live	rbcL	DR489_pgp088	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037996.1	53330	54802	plus	0		
1003089	Plagiogramma staurophorum	36958032	0	live	rbcL	DR300_pgp095	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037995.1	68660	70132	plus	0		
44683	Panax trifolius	36957877	0	live	rbcL	DR578_pgp058	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037994.1	57532	58962	plus	0		
321598	Rubus takesimensis	36957667	0	live	rbcL	DR546_pgp058	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037991.1	56415	57842	plus	0		
1783558	Dendrosenecio brassiciformis	36955636	0	live	rbcL	DR405_pgp060	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037960.1	54894	56351	plus	0		
462407	Dendrosenecio johnstonii	36955501	0	live	rbcL	DR569_pgp060	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037959.1	54947	56404	plus	0		
2211419	Dendrosenecio meruensis	36955365	0	live	rbcL	DR456_pgp060	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037958.1	54926	56383	plus	0		
109559	Dendrosenecio kilimanjari	36955231	0	live	rbcL	DR690_pgp060	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037957.1	54933	56390	plus	0		
109558	Dendrosenecio cheranganiensis	36955096	0	live	rbcL	DR691_pgp060	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037956.1	54906	56363	plus	0		
2137014	Lonicera stephanocarpa	36954812	0	live	rbcL	DR483_pgp055	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037954.1	57564	58991	plus	0		
486689	Lonicera tragophylla	36954684	0	live	rbcL	DR558_pgp055	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037953.1	57599	59026	plus	0		
134526	Triosteum pinnatifidum	36954553	0	live	rbcL	DR375_pgp056	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037952.1	57283	58710	plus	0		
224736	Viburnum betulifolium	36954424	0	live	rbcL	DR510_pgp056	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037951.1	57258	58685	plus	0		
4392	Eucommia ulmoides	36954137	0	live	rbcL	DR581_pgp047	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037948.1	67839	69287	plus	0		
91120	Phedimus kamtschaticus	36953926	0	live	rbcL	DR669_pgp060	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037946.1	54362	55789	plus	0		
577683	Banisteriopsis caapi	36953799	0	live	rbcL	DR611_pgp048	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037945.1	102585	104012	plus	0		
13413	Cercidiphyllum japonicum	36953547	0	live	rbcL	DR679_pgp053	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037940.1	79095	80522	plus	0		
35885	Ipomoea triloba	36951161	0	live	rbcL	DR538_pgp058	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037913.1	56609	58051	plus	0		
89647	Ipomoea lacunosa	36951029	0	live	rbcL	DR672_pgp058	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037912.1	56616	58058	plus	0		
43178	Ipomoea hederacea	36950898	0	live	rbcL	DR585_pgp058	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037911.1	57010	58452	plus	0		
63347	Diphylleia cymosa	36950690	0	live	rbcL	DR643_pgp059, CU610_0050	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037908.1	58256	59683	plus	0		
382113	Diphylleia sinensis	36950557	0	live	rbcL	DR527_pgp059, CU613_0050	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037907.1	58218	59645	plus	0		
335806	Dysosma difformis	36950424	0	live	rbcL	DR544_pgp059, CU047_0050	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit			NC_037906.1	57959	59386	plus	0		
